,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Address,Distance,Postalcode,City,State,Venue Category
964,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,833,10011,New York,NY,Gym / Fitness Center
965,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,760,10001,New York,NY,Gym
966,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",1370,10018,New York,NY,Gym
967,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,1902,10009,New York,NY,Gym / Fitness Center
968,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,1592,10018,New York,NY,Gym
969,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,1394,10018,New York,NY,Shoe Store
970,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,2437,10002,New York,NY,Gym
971,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,2053,10036,New York,NY,Gym
972,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,478,10003,New York,NY,Shoe Store
973,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,255,10003,New York,NY,New American Restaurant
974,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,2871,11101,Queens,NY,Gym / Fitness Center
975,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,Urban Jungle,40.736644952458036,-73.89244645431641,50-12 72nd St Fl 2,2391,11377,Woodside,NY,Gym / Fitness Center
976,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,2502,11101,Long Island City,NY,Gym
977,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,CrossFit Bell/Bayside Barbell,40.753070194034606,-73.9293165129859,37-22 34th St,1249,11101,Long Island City,NY,Gym
978,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,CrossFit Queens,40.76940404539832,-73.91897736979166,25-50 31st St,2644,11102,Astoria,NY,Gym
979,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,New York Sports Clubs,40.76426352155887,-73.91563699810902,38-11 30th Ave,2083,11103,Astoria,NY,Gym / Fitness Center
980,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,CrossFit Sunnyside,40.74998004012634,-73.91652693887511,47-01 Barnett Ave,501,11104,Sunnyside,NY,Gym / Fitness Center
981,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,Crossfit Dutch Kills,40.753802,-73.932102,,1482,11101,New York,NY,Gym / Fitness Center
982,Queens,Sunnyside Gardens,40.745651806080794,-73.9181928643169,Loupakis Fitness Center,40.767359,-73.921045,28-42 31st St,2428,11102,Astoria,NY,Gym
983,Queens,Blissville,40.73725071694501,-73.93244235260185,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,1939,11101,Queens,NY,Gym / Fitness Center
984,Queens,Blissville,40.73725071694501,-73.93244235260185,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,1654,11222,Brooklyn,NY,Gym / Fitness Center
985,Queens,Blissville,40.73725071694501,-73.93244235260185,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,1879,11101,Long Island City,NY,Gym
986,Queens,Blissville,40.73725071694501,-73.93244235260185,CrossFit Virtuosity,40.719027924652224,-73.94800787522796,98 Bayard St,2416,11222,Brooklyn,NY,Gym
987,Queens,Blissville,40.73725071694501,-73.93244235260185,Crossfit Outbreak,40.71821365256554,-73.94289220547613,208 Frost St,2295,11211,Brooklyn,NY,Gym / Fitness Center
988,Queens,Blissville,40.73725071694501,-73.93244235260185,CrossFit Bell/Bayside Barbell,40.753070194034606,-73.9293165129859,37-22 34th St,1780,11101,Long Island City,NY,Gym
989,Queens,Blissville,40.73725071694501,-73.93244235260185,Crossfit Dutch Kills,40.753802,-73.932102,,1842,11101,New York,NY,Gym / Fitness Center
990,Queens,Blissville,40.73725071694501,-73.93244235260185,willyb crossfit,40.729464975491624,-73.95069073496587,220 Newel Street,1766,,Brooklyn,NY,Gym
991,Queens,Blissville,40.73725071694501,-73.93244235260185,CrossFit Sunnyside,40.74998004012634,-73.91652693887511,47-01 Barnett Ave,1951,11104,Sunnyside,NY,Gym / Fitness Center
992,Queens,Blissville,40.73725071694501,-73.93244235260185,Brooklyn CrossFit : West Street,40.7281508786577,-73.95868520245914,42 West St,2434,11222,Brooklyn,NY,Gym
993,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,2840,11217,Brooklyn,NY,Gym
994,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,651,11201,Brooklyn,NY,Gym
995,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,True North Training,40.71687709749549,-73.96593519191094,70 River St,2918,11211,Brooklyn,NY,Gym
996,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,1635,10002,New York,NY,Gym
997,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,281 Broadway,1534,10007,New York,NY,Gym
998,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,1425,10004,New York,NY,Gym
999,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2855,10009,New York,NY,Gym / Fitness Center
1000,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,1391,10038,New York,NY,Gym
1001,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,2686,11231,Brooklyn,NY,Gym / Fitness Center
1002,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Crossfit 212,40.71805284050912,-74.00475220100614,84 Franklin St,1820,10013,New York,NY,Gym / Fitness Center
1003,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Crossfit 212 NoHo,40.727048902963354,-73.99511692734373,666 Broadway,2646,10012,New York,NY,Gym
1004,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,2653,11205,Brooklyn,NY,Gym
1005,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Oculus Crossfit,40.70977302010993,-74.0065501436561,151 William St,1179,10038,New York,NY,Gym / Fitness Center
1006,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit Wall Street,40.70974343802443,-74.0065837982249,111 Fulton St,1179,10038,New York,NY,Gym / Fitness Center
1007,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,1352,10004,New York,NY,Gym / Fitness Center
1008,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,2562,11249,Brooklyn,NY,Gym
1009,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,2769,11217,Brooklyn,NY,Gym / Fitness Center
1010,Brooklyn,Fulton Ferry,40.70328109093018,-73.99550751888422,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,2738,11217,Brooklyn,NY,Martial Arts Dojo
1011,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,True North Training,40.71687709749549,-73.96593519191094,70 River St,1979,11211,Brooklyn,NY,Gym
1012,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,2673,11217,Brooklyn,NY,Gym
1013,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,563,11201,Brooklyn,NY,Gym
1014,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,1882,10002,New York,NY,Gym
1015,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2472,10009,New York,NY,Gym / Fitness Center
1016,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,2593,11238,Brooklyn,NY,Gym / Fitness Center
1017,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,281 Broadway,2442,10007,New York,NY,Gym
1018,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,1504,11205,Brooklyn,NY,Gym
1019,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,2629,10004,New York,NY,Gym
1020,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,WillyB Crossfit,40.707827833118586,-73.94877866580192,41 Meserole Street,2774,,Brooklyn,NY,Gym
1021,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Crossfit 212 NoHo,40.727048902963354,-73.99511692734373,666 Broadway,2893,10012,New York,NY,Gym
1022,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,2518,10038,New York,NY,Gym
1023,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Crossfit 212,40.71805284050912,-74.00475220100614,84 Franklin St,2582,10013,New York,NY,Gym / Fitness Center
1024,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,1456,11249,Brooklyn,NY,Gym
1025,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Oculus Crossfit,40.70977302010993,-74.0065501436561,151 William St,2263,10038,New York,NY,Gym / Fitness Center
1026,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit Wall Street,40.70974343802443,-74.0065837982249,111 Fulton St,2264,10038,New York,NY,Gym / Fitness Center
1027,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,2426,11217,Brooklyn,NY,Gym / Fitness Center
1028,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,2566,10004,New York,NY,Gym / Fitness Center
1029,Brooklyn,Vinegar Hill,40.703321498828785,-73.981116035924,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,2410,11217,Brooklyn,NY,Martial Arts Dojo
1030,Brooklyn,Weeksville,40.67503986503241,-73.93053108817347,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,2456,11207,Brooklyn,NY,Athletics & Sports
1031,Brooklyn,Weeksville,40.67503986503241,-73.93053108817347,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,2234,11238,Brooklyn,NY,Gym
1032,Brooklyn,Weeksville,40.67503986503241,-73.93053108817347,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,2619,11238,Brooklyn,NY,Gym / Fitness Center
1033,Brooklyn,Weeksville,40.67503986503241,-73.93053108817347,Crossfit Outbreak,40.686849845476694,-73.94175109166727,492 Throop Ave,1620,11221,New York,NY,Gym / Fitness Center
1034,Brooklyn,Weeksville,40.67503986503241,-73.93053108817347,Crossfit Outbreak,40.695908,-73.93364,1000 Broadway,2337,11221,Brooklyn,NY,Gym / Fitness Center
1035,Brooklyn,Broadway Junction,40.67786104769535,-73.90331684852606,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,1060,11207,Brooklyn,NY,Athletics & Sports
1036,Brooklyn,Broadway Junction,40.67786104769535,-73.90331684852606,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,1969,11385,Queens,NY,Gym
1037,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,91,11201,Brooklyn,NY,Gym
1038,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,2682,11217,Brooklyn,NY,Gym
1039,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,True North Training,40.71687709749549,-73.96593519191094,70 River St,2456,11211,Brooklyn,NY,Gym
1040,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,1661,10002,New York,NY,Gym
1041,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2626,10009,New York,NY,Gym / Fitness Center
1042,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,281 Broadway,1928,10007,New York,NY,Gym
1043,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,1991,10004,New York,NY,Gym
1044,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,2798,11238,Brooklyn,NY,Gym / Fitness Center
1045,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,2952,11231,Brooklyn,NY,Gym / Fitness Center
1046,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,1912,10038,New York,NY,Gym
1047,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Crossfit 212 NoHo,40.727048902963354,-73.99511692734373,666 Broadway,2711,10012,New York,NY,Gym
1048,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Crossfit 212,40.71805284050912,-74.00475220100614,84 Franklin St,2136,10013,New York,NY,Gym / Fitness Center
1049,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,2100,11205,Brooklyn,NY,Gym
1050,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Oculus Crossfit,40.70977302010993,-74.0065501436561,151 William St,1671,10038,New York,NY,Gym / Fitness Center
1051,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit Wall Street,40.70974343802443,-74.0065837982249,111 Fulton St,1672,10038,New York,NY,Gym / Fitness Center
1052,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,1923,10004,New York,NY,Gym / Fitness Center
1053,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,2033,11249,Brooklyn,NY,Gym
1054,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,2529,11217,Brooklyn,NY,Gym / Fitness Center
1055,Brooklyn,Dumbo,40.70317632822696,-73.98875280745047,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,2504,11217,Brooklyn,NY,Martial Arts Dojo
1056,Staten Island,Egbertville,40.579118742961256,-74.12727240604953,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,1002,10306,Staten Island,NY,Athletics & Sports
1057,Staten Island,Egbertville,40.579118742961256,-74.12727240604953,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,1904,10306,New York,NY,Gym
1058,Queens,Roxbury,40.567375889570364,-73.89213760232829,Aviator Sports & Events Center,40.589889630162254,-73.89891475268549,3159 Flatbush Ave,2570,11234,Brooklyn,NY,Climbing Gym
1059,Queens,Roxbury,40.567375889570364,-73.89213760232829,CrossFit Floyd Bennett Field,40.589915256260205,-73.89955781515174,3159 Flatbush Ave,2586,11234,Brooklyn,NY,Sports Club
1060,Brooklyn,Homecrest,40.59852509513729,-73.9591845942871,CrossFit Coney Island,40.602854643892606,-73.96901325736928,2034 McDonald Ave,960,11223,Brooklyn,NY,Gym
1061,Brooklyn,Homecrest,40.59852509513729,-73.9591845942871,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,2601,11234,Brooklyn,NY,Gym
1062,Brooklyn,Homecrest,40.59852509513729,-73.9591845942871,CrossFit STEED,40.58140561672332,-73.98444682359695,2705 W 16th St,2862,11224,Brooklyn,NY,Gym / Fitness Center
1063,Queens,Middle Village,40.71641451115823,-73.8811431920061,Urban Jungle,40.736644952458036,-73.89244645431641,50-12 72nd St Fl 2,2445,11377,Woodside,NY,Gym / Fitness Center
1064,Queens,Middle Village,40.71641451115823,-73.8811431920061,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,1437,11385,Glendale,NY,Gym
1065,Queens,Middle Village,40.71641451115823,-73.8811431920061,CrossFit Ridgewood,40.71171,-73.89977,63-49 60th Pl,1656,11385,Ridgewood,NY,Gym / Fitness Center
1066,Queens,Middle Village,40.71641451115823,-73.8811431920061,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,2862,11385,Queens,NY,Gym
1067,Staten Island,Lighthouse Hill,40.576506293794935,-74.13792663771576,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,1715,10306,Staten Island,NY,Athletics & Sports
1068,Staten Island,Lighthouse Hill,40.576506293794935,-74.13792663771576,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,2768,10306,New York,NY,Gym
1069,Queens,Malba,40.790601556701525,-73.8266775713865,Crossfit Mma of Whitestone,40.78683263373473,-73.83710200617963,13-15 131st Street,973,,Whitestone,NY,Athletics & Sports
1070,Brooklyn,Highland Park,40.68248551101694,-73.8902809854761,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,1439,11207,Brooklyn,NY,Athletics & Sports
1071,Brooklyn,Highland Park,40.68248551101694,-73.8902809854761,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,1694,11385,Queens,NY,Gym
1072,Brooklyn,Madison,40.609377701137696,-73.948415153289,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,1588,11234,Brooklyn,NY,Gym
1073,Brooklyn,Madison,40.609377701137696,-73.948415153289,CrossFit Coney Island,40.602854643892606,-73.96901325736928,2034 McDonald Ave,1886,11223,Brooklyn,NY,Gym
